timestamp,open,high,low,close,volume
20170302,160040,164046,158237,163245,753679
20170228,159038,160240,155433,155433,486260
20170227,160240,161642,158638,159439,169221
20170224,160841,161642,158838,160841,385287
20170223,161242,163245,161041,161842,484048
20170222,157836,160240,157436,159639,536055
20170221,155833,158838,155433,158237,577004
20170220,154832,157035,154632,156434,374648
20170217,154832,157236,154632,156234,520923
20170216,154231,155633,154031,155633,368552
20170215,154031,155633,153830,154832,331677
20170214,157236,158237,153430,154231,598637
20170213,160240,160841,157836,159239,296455
20170210,159239,159239,157636,159239,336939
20170209,157836,159439,156835,157636,509350
20170208,160040,160040,158437,159239,387633
20170207,155833,160641,155233,160240,674543
20170206,156434,156434,154632,156034,634193
20170203,154231,155433,153630,155032,711003
20170202,155433,156234,154231,154632,604343
20170201,152428,155032,152228,154431,462011
20170131,150225,153630,148823,151827,637094
20170126,150425,152829,147421,150826,1370039
20170125,152829,153830,152228,152829,594133
20170124,154431,154431,152228,152428,533599
20170123,155833,156034,152829,154431,452661
20170120,159639,159839,157236,157236,366625
20170119,157636,161442,157636,160440,338547
20170118,160240,160240,157636,157836,275466
20170117,157636,159639,156635,159239,254328
20170116,158638,160440,155032,159038,274797
20170113,160641,161242,157636,158237,340644
20170112,160040,163245,159439,160641,281522
20170111,157436,160641,157436,159439,243344
20170110,157636,158838,156034,158638,236505
20170109,158437,160040,155633,156034,382865
20170106,158437,160440,157436,160040,250968
20170105,162243,162243,158437,158437,343105
20170104,155233,162243,154431,162243,600893
20170103,155633,155633,153630,153630,258442
20170102,155833,157636,155233,155633,153654
20161229,151827,155633,151026,155233,281198
20161228,157236,157236,152829,152829,288252
20161227,153430,154832,152829,154632,159570
20161226,153430,154832,153230,153230,103170
20161223,154431,155633,152629,153830,266475
20161222,156034,157436,153630,154832,392795
20161221,159239,159639,156034,156034,220639
20161220,160240,160641,157236,157636,327578
20161219,160440,161442,159439,160240,238587
20161216,159639,161442,158037,161442,500354
20161215,157236,159038,157035,157436,419191
20161214,158838,159439,156434,157236,263439
20161213,159038,159239,156635,157436,303529
20161212,161041,161842,157836,158638,302151
20161209,161041,163044,159439,160240,410893
20161208,151427,161041,151427,161041,673924
20161207,151627,152629,150025,150225,264108
20161206,155032,155833,150225,151427,491972
20161205,150025,154031,149023,153029,410054
20161202,155633,155633,151026,151227,399201
20161201,158237,159839,153029,153029,518532
20161130,160641,162243,157436,159839,841672
20161129,160641,163245,160440,160440,282680
20161128,160641,163245,158638,161842,380189
20161125,162243,163645,160641,161242,622985
20161124,158037,161242,156835,160641,351178
20161123,159239,162043,158638,159239,376984
20161122,157836,162844,157636,162243,525981
20161121,154431,160040,152028,157436,735107
20161118,152228,154832,150225,154431,721288
20161117,149824,151227,148823,149224,496200
20161116,150425,152028,148422,150425,773819
20161115,149424,152629,148022,149023,664323
20161114,152228,156034,149424,149424,696280
20161111,156434,158237,151627,152228,1070049
20161110,163445,164046,160440,161442,412026
20161109,165448,165648,157035,161242,620943
20161108,166049,167851,162443,163245,314048
20161107,159839,166049,159239,164246,498746
20161104,161842,162243,157236,158037,511607
20161103,165448,165448,162644,162644,341213
20161102,170055,170255,164847,165448,426190
20161101,172258,172258,166650,169654,1121582
20161031,171857,173460,169654,171657,330564
20161028,174461,175463,171257,172258,401507
20161027,172859,176865,170856,172058,890654
20161026,165648,170656,165648,169854,354892
20161025,165248,168853,165248,167651,433055
20161024,165448,167451,165448,166850,675361
20161021,167851,168252,166049,166449,302306
20161020,166249,169254,165448,169053,580024
20161019,168452,169254,164847,166049,427363
20161018,171056,171857,167851,169454,404697
20161017,168653,171657,166850,170455,388022
20161014,166449,170055,166449,169053,280773
20161013,172058,172859,165648,165648,479775
20161012,174261,176264,172659,173059,319940
20161011,177866,179068,170856,172659,350084
20161010,170856,176264,169854,174662,345726
20161007,172258,172458,167050,168853,379071
20161006,174061,175062,170656,172458,273804
20161005,170856,175263,170455,173660,332116
20161004,176865,177065,170255,171857,545182
20160930,177466,177866,172058,176865,861273
20160929,178267,180871,177666,180270,385356
20160928,177466,179269,177065,177666,273504
20160927,175463,178267,173460,177065,402910
20160926,176064,177065,174061,175463,209940
20160923,176665,176665,172458,175863,369915
20160922,173660,175062,171257,174862,561148
20160921,167451,173059,167451,171257,542965
20160920,171857,173660,167251,167451,546450
20160919,170856,174261,169254,171457,585891
20160913,170255,170455,166850,168452,347823
20160912,167251,168853,166449,168252,347039
20160909,170656,172258,168452,169654,416050
20160908,174061,174662,170455,174061,391377
20160907,168853,175062,167851,174662,435441
20160906,171857,175263,166850,168853,603629
20160905,168653,171257,168653,170255,258612
20160902,166850,167251,164647,166449,327473
20160901,169254,169654,164046,166049,450843
20160831,168853,170255,165648,169254,790149
20160830,162443,164446,161242,164446,352591
20160829,161442,164046,160240,162243,419565
20160826,159439,162043,159439,161242,374478
20160825,162644,162644,160641,161041,484033
20160824,161642,163044,160240,162644,358981
20160823,160440,161842,159239,161442,346655
20160822,160240,160841,158838,159239,399425
20160819,161642,162443,159839,161242,685891
20160818,158638,160440,158237,160440,461782
20160817,155233,158638,155233,158237,348731
20160816,157035,159839,156835,158237,563829
20160812,155633,157035,155633,156635,255536
20160811,156034,156034,154031,155833,380564
20160810,153230,155433,152028,155233,800858
20160809,151026,151627,150225,151227,842785
20160808,145818,150025,145618,150025,583849
20160805,142413,145218,141212,144817,275381
20160804,142814,143014,140410,141612,255856
20160803,142213,142814,140611,141212,248032
20160802,140410,143215,140010,142814,244323
20160801,142413,142814,135803,140410,728337
20160729,142213,143615,141812,142213,530958
20160728,143615,144016,141612,142213,490334
20160727,142213,143815,142213,142614,292596
20160726,142413,143014,140611,142213,288901
20160725,141812,143014,141812,142213,256699
20160722,141412,142614,141011,141212,450973
20160721,139809,141412,139609,141011,540743
20160720,143215,143615,138407,139209,1007738
20160719,143815,144416,141612,143815,553160
20160718,143615,143815,141412,142614,753509
20160715,150225,150826,141412,143415,1528127
20160714,150425,151026,147020,147020,825811
20160713,152228,153830,149824,151827,774588
20160712,152028,153830,149824,151227,634103
20160711,149224,151827,148823,151026,540214
20160708,150425,151427,149824,150225,368212
20160707,150626,154231,149824,150826,342066
20160706,150225,150225,146219,149224,611313
20160705,146219,151427,146219,150225,634378
20160704,143415,146019,142614,145618,588302
20160701,142814,144817,142814,142814,382271
20160630,142213,143615,141612,142213,766515
20160629,143215,145017,142814,142814,740858
20160628,140410,144016,140210,144016,768931
20160627,145818,146219,141412,142213,1172720
20160624,149224,152028,144416,148022,866605
20160623,146820,152228,146620,149624,1128916
20160622,140010,146219,140010,146219,1003929
20160621,139008,139809,137806,139609,307239
20160620,139609,139609,137005,138608,307089
20160617,140410,140611,137806,138007,367249
20160616,138407,140410,138407,140410,298771
20160615,141011,142013,138608,139609,351797
20160614,138007,140611,136004,139609,653914
20160613,143014,143014,137406,139609,799390
20160610,146419,146820,143615,144216,474293
20160609,146419,146820,142614,144216,671832
20160608,142013,145218,141812,144617,555356
20160607,145818,146019,141212,141612,497558
20160603,140611,141812,139209,141612,438107
20160602,139008,142814,138407,139609,508302
20160601,140210,140410,133400,137606,1678617
20160531,142213,144216,141412,144216,578467
20160530,141212,142614,140611,142213,413639
20160527,141212,141412,139209,140210,224732
20160526,141011,142013,140010,140811,225776
20160525,140410,142013,139209,141011,462531
20160524,138207,140811,137406,139008,275786
20160523,138207,138207,134802,138207,288462
20160520,141812,142213,136605,137806,382026
20160519,137606,140410,137606,140410,250713
20160518,139008,139809,136605,139809,874078
20160517,138407,139008,137406,139008,341118
20160516,134401,139209,134401,138608,322166
20160513,135203,137606,133800,135603,462171
20160512,139209,139609,135403,135403,337923
20160511,140210,140611,138207,138808,441018
20160510,141812,143014,139209,141612,531477
20160509,140010,141212,137606,140210,1010089
20160504,136004,136805,134201,136204,696205
20160503,136605,136605,135203,135403,343384
20160502,136004,136204,133600,135803,288462
20160429,133800,136404,133400,135603,907304
20160428,138407,138407,129394,131998,1139345
20160427,129794,133200,128192,133200,402735
20160426,132799,134602,129995,130996,788417
20160425,132599,133200,131197,132599,355087
20160422,132198,133200,131597,132799,194578
20160421,132198,133600,131397,133600,411452
20160420,133400,133800,130395,130996,463220
20160419,132398,134602,132398,134001,450728
20160418,133800,134602,131597,132398,374143
20160415,134602,135603,133800,134802,400539
20160414,138207,138407,133800,134802,444578
20160412,133400,134602,132198,134201,277873
20160411,132799,134201,131397,132999,296355
20160408,133600,134201,132198,132799,362920
20160407,130395,135603,129995,135203,705901
20160406,129194,130395,128593,129995,422506
20160405,130195,130796,129794,130596,460634
20160404,126590,130395,126590,130395,540883
20160401,129194,129194,124987,125788,312311
20160331,129194,129394,126790,127591,538107
20160330,129995,129995,126590,127591,445232
20160329,123585,128192,123385,128192,354717
20160328,123385,125788,123185,123585,273419
20160325,124987,125989,122383,122784,520983
20160324,127791,128593,124386,124987,364807
20160323,130195,130596,125588,126990,469340
20160322,128392,130996,127992,129995,495556
20160321,126990,129794,126790,128593,318327
20160318,126790,128593,126189,127992,297144
20160317,129995,129995,126189,127391,396984
20160316,128993,129594,127191,128192,209650
20160315,127191,129794,126590,128392,257933
20160314,128392,128593,125188,127191,263729
20160311,127791,129995,126389,127391,539760
20160310,121782,128993,120581,127191,683230
20160309,120380,122183,120180,121782,188017
20160308,117776,122584,117776,120981,249251
20160307,123185,123986,119980,119980,378856
20160304,123185,124386,120981,122784,330084
20160303,123185,123185,120581,122183,373804
20160302,116975,122584,116374,121983,594603
20160229,116174,117176,114171,114572,392955
20160226,116374,117376,115173,116174,229515
20160225,116374,117977,115773,116575,285047
20160224,116775,116975,114572,116174,355571
20160223,113971,117576,113770,116975,558447
20160222,115173,116374,113170,113170,430713
20160219,115974,116575,113770,114772,383065
20160218,115773,117776,115373,116575,415516
20160217,115773,117576,114972,115173,791128
20160216,110766,116174,110766,115173,618786
20160215,112368,113570,109764,111367,731492
20160212,111167,113370,108963,111367,988926
20160211,117977,117977,112769,112769,920324
20160205,120180,121182,119379,119980,276150
20160204,121382,121582,118978,120581,434697
20160203,118778,121382,118778,120380,472990
20160202,122383,123785,118578,120180,1115591
20160201,124587,125989,121782,122784,721557
20160129,125588,126389,121182,125788,1344982
20160128,128593,130195,124386,126389,1385751
20160127,137606,137606,133400,135002,331857
20160126,135203,136404,134401,136204,279970
20160125,133800,135603,131597,134802,305816
20160122,130195,133800,128192,133800,455317
20160121,131397,131597,126389,127992,674917
20160120,134201,134802,130395,132999,476040
20160119,136805,137005,132999,134201,721847
20160118,132799,137606,132799,137606,701952
20160115,132599,134802,131797,134201,641113
20160114,128593,131998,128192,130395,428477
20160113,131397,131597,128793,129995,460409
20160112,127391,130996,126590,130195,389465
20160111,129194,130395,125388,125788,442436
20160108,130596,131998,128593,130596,319131
20160107,125388,132198,125388,130596,625327
20160106,129194,129194,124587,124787,477693
20160105,126790,128593,126389,127591,346759
20160104,130195,131797,126590,126590,465661
20151230,128593,133800,127992,131797,320594
20151229,129995,129995,126389,128593,252860
20151228,129594,130195,127791,128392,237199
20151224,129995,130996,129394,129594,163834
20151223,130796,130996,129194,130796,205541
20151222,129394,130996,127591,130796,230409
20151221,129194,130596,128593,129794,263549
20151218,129995,130796,127391,128192,247563
20151217,130996,131998,129394,130796,352201
20151216,129995,130596,129194,129394,384907
20151215,129394,129794,127191,128793,336520
20151214,126990,128192,125788,126790,361782
20151211,122784,128192,122784,128192,387219
20151210,121382,124787,120981,123785,415012
20151209,122183,124186,122183,122584,392710
20151208,121983,124386,121983,122784,369700
20151207,125588,126990,121782,121782,540953
20151204,125788,126189,122784,125188,390454
20151203,129794,129995,125588,126790,231607
20151202,128993,130395,127391,127992,372311
20151201,127191,129995,126590,129594,302895
20151130,126790,127391,124186,126389,684583
20151127,125588,129594,125588,126590,318532
20151126,126189,127191,124787,126790,274687
20151125,124186,126790,123385,126189,301188
20151124,125188,126790,123986,124386,309930
20151123,125588,125989,123385,124987,287848
20151120,123385,125989,122183,125588,361992
20151119,120380,121983,118978,121983,293000
20151118,119980,120981,118978,120180,200414
20151117,119379,121782,119379,119980,361742
20151116,118177,120581,117977,118578,550853
20151113,122383,123385,119980,121382,396669
20151112,124587,125788,123585,124186,255731
20151111,124186,126189,122784,125188,361682
20151110,126990,126990,121582,123785,558926
20151109,126790,127391,124987,126990,345811
20151106,124386,126389,124186,126189,238307
20151105,124787,127191,123986,125989,371153
20151104,125188,125788,123385,125388,652606
20151103,121582,123986,120180,123986,583529
20151102,120180,121582,119579,120781,517448
20151030,118578,121582,115373,120180,953839
20151029,120180,123585,117776,118578,1181462
20151028,112368,115573,108563,115573,587528
20151027,109564,112969,109564,112969,336769
20151026,114972,116975,109764,112569,743384
20151023,110566,114972,110365,114371,603220
20151022,113971,114572,109564,109564,620928
20151021,116174,116174,114572,115173,407448
20151020,115773,117176,114772,115773,381802
20151019,117776,117776,114572,116975,435411
20151016,114972,117576,114371,117576,481802
20151015,112569,114772,112168,113971,329136
20151014,115573,115573,112368,112569,398117
20151013,115773,115974,113770,115974,393394
20151012,115373,116775,110165,114972,829745
20151008,113570,113971,109564,112368,480000
20151007,112368,112368,110165,111767,552925
20151006,109164,111767,108563,111367,591837
20151005,109965,112769,107561,108763,535057
20151002,110165,110365,107161,110165,701887
20151001,103755,109364,102754,109364,1002985
20150930,103155,103155,100150,102754,651762
20150925,101552,102554,100050,101752,221203
20150924,102554,103355,100751,101352,564917
20150923,98447,103755,97847,101152,989520
20150922,101152,101752,99048,99349,394043
20150921,101953,101953,100050,100150,248257
20150918,103155,103755,99850,101953,496615
20150917,96945,103155,96845,102153,1129385
20150916,94542,96444,93841,96444,652586
20150915,95143,96044,93740,94241,615926
20150914,98147,98247,93740,95343,740139
20150911,98748,99249,97246,97847,488097
20150910,98147,100551,98147,100150,757289
20150909,93540,100551,93540,100350,834982
20150908,95243,95743,91737,92438,486000
20150907,94742,95343,93340,95042,431567
20150904,94241,96444,93440,94041,494308
20150903,93340,96144,93340,94241,793344
20150902,94241,94842,92539,93340,801892
20150901,99249,100350,95143,95343,687523
20150831,97646,99249,94341,99249,895606
20150828,98447,99449,96244,97746,955916
20150827,99249,100551,97446,97646,733474
20150826,98147,100751,96945,97947,1047798
20150825,99549,100551,96545,98447,957393
20150824,101352,103155,99249,100150,619286
20150821,105158,105358,101552,103355,487149
20150820,107161,107761,103956,104356,500389
20150819,103355,105558,103355,104957,639650
20150818,102554,105158,102353,104557,470274
20150817,102754,104156,102153,102153,380978
20150813,103355,105158,102554,103956,584328
20150812,104557,106960,103555,105758,765182
20150811,104356,106159,103355,104757,592646
20150810,101552,103155,100751,102353,609910
20150807,103155,103956,100150,100350,1270828
20150806,105358,105558,103155,103355,839460
20150805,106359,106359,103755,105158,574682
20150804,104156,105558,103755,105358,537838
20150803,104156,105158,103555,104156,624453
20150731,101752,104957,101152,104757,1375566
20150730,114572,114572,102153,103755,3713070
20150729,121182,122183,120180,120581,542126
20150728,121983,122784,120380,122183,419980
20150727,125188,125188,121382,122383,364902
20150724,124186,125588,122784,125188,385746
20150723,126990,127191,123585,124587,370304
20150722,128793,128993,125989,127191,444707
20150721,129995,130596,128392,129995,321677
20150720,129594,131597,126990,127791,612121
20150717,123785,127791,122584,126590,1036125
20150716,121182,124987,121182,121582,504273
20150715,122984,123185,121182,121182,287299
20150714,123385,123986,122183,122984,216729
20150713,122584,124386,121983,122984,201962
20150710,123785,123785,120781,122584,282181
20150709,122584,123185,118978,122183,473180
20150708,123185,127791,121983,123986,674388
20150707,125588,125588,122183,122784,407708
20150706,121182,124386,121182,123385,361422
20150703,124386,124987,121782,122784,416550
20150702,125989,125989,122784,123185,682670
20150701,125788,126389,120781,125788,1157998
20150630,128993,129995,125588,126990,589071
20150629,130195,131397,128392,130395,332136
20150626,131397,134401,130195,131797,672591
20150625,130596,131397,128392,130796,508836
20150624,131597,131797,128993,129995,470993
20150623,127191,128192,125989,128192,230688
20150622,127791,128593,125188,126389,211837
20150619,125188,127191,123185,126990,348387
20150618,127791,127992,124587,124987,366260
20150617,124386,127591,124186,126189,557009
20150616,125788,126990,123385,125588,784373
20150615,121582,125788,121582,125588,1651208
20150612,114972,120781,114772,120380,1234303
20150611,115173,117977,113370,113370,1151622
20150610,119980,119980,113770,113770,447064
20150609,118177,119179,115573,118177,629980
20150608,114371,118978,113770,117576,581827
20150605,113971,116775,113170,113170,842626
20150604,120581,121182,116174,116174,877373
20150603,124186,124186,120380,120380,329405
20150602,124587,124787,121782,122383,355002
20150601,122383,124386,121983,123585,401987
20150529,120981,125989,120981,121983,781857
20150528,122784,123585,121182,121182,377628
20150527,123785,123785,120380,121782,597154
20150526,127191,127391,123585,124386,362795
20150522,121582,125588,121582,125588,403504
20150521,121782,123185,119179,121582,807109
20150520,126990,126990,123185,123385,334613
20150519,124787,125788,123585,125388,516485
20150518,122984,124386,122584,123785,518367
20150515,122183,122584,121382,122183,311108
20150514,120380,122183,120380,121582,307393
20150513,120981,121382,120180,120981,404048
20150512,120180,122383,119779,121182,446984
20150511,122183,122984,120781,121382,423999
20150508,121782,124186,121782,121983,442521
20150507,122784,123585,120981,122383,687843
20150506,120380,123385,119379,122784,1482481
20150504,128793,129995,120781,120781,1954573
20150430,134201,136605,129594,130195,1595696
20150429,136805,138007,135002,136004,816610
20150428,138207,138207,136605,137406,667848
20150427,134802,137806,133600,137005,1019166
20150424,135803,137206,131998,133600,544817
20150423,136204,137206,133600,136605,629425
20150422,136004,136004,134001,135002,711687
20150421,134001,134201,130796,134001,591098
20150420,132398,134602,132398,133400,437129
20150417,135203,135603,133600,134001,502511
20150416,135002,135203,132599,134802,483260
20150415,134001,134602,133200,134401,425746
20150414,130596,133800,130395,133600,630434
20150413,129394,131197,128793,130596,473030
20150410,131197,132599,129594,130195,599066
20150409,129194,134001,128793,130796,880349
20150408,128793,129594,128192,129194,605541
20150407,128392,129194,127591,127992,342081
20150406,129794,130796,126990,127191,455566
20150403,127791,129995,126590,129594,691882
20150402,132999,134001,124987,128593,2401887
20150401,134602,135203,132398,133600,375411
20150331,138207,138407,134001,134401,452910
20150330,137206,138608,134802,136404,443974
20150327,134401,134802,132599,134602,506430
20150326,134201,135203,132198,132398,474593
20150325,137005,137206,134001,134201,373040
20150324,137206,137206,133600,135203,439595
20150323,132198,136404,131597,136204,829640
20150320,128793,130996,128793,130996,451942
20150319,132398,132599,128392,128392,601058
20150318,131797,133400,130195,130996,553754
20150317,129995,132799,128993,132198,607708
20150316,130796,130796,127591,128793,627673
20150313,129194,130796,128192,130195,785202
20150312,126790,129194,125588,125588,921318
20150311,127992,129394,125989,125989,869271
20150310,130596,131998,128392,128392,557154
20150309,134001,135002,130596,130796,640019
20150306,138608,139008,134602,136204,461268
20150305,136004,140410,135203,138007,839705
20150304,129995,136605,127992,136204,1340439
20150303,130796,131998,129394,130195,519340
