index,open,high,low,close,volume
20090618,465000,472500,460000,462500,735
20090617,464500,470000,457500,464500,1247
20090616,472500,472500,459500,464500,1834
20090615,484000,484000,469000,470500,1852
20090612,482000,487000,480500,482500,1433
20090611,484500,493500,482000,483000,2019
20090610,489000,490000,478500,490000,1522
20090609,479500,484000,473500,483000,868
20090608,473500,479000,472000,472500,509
20090605,474500,479000,469000,479000,1150
20090604,490000,490000,475000,475000,2305
20090603,499500,502000,491000,491000,977
20090602,499000,503000,495500,497000,816
20090601,498000,504000,487000,503000,514
20090529,499000,503000,496500,501000,504
20090528,512000,512000,494500,507000,885
20090527,514000,514000,499500,507000,937
20090526,515000,520000,490500,510000,1477
20090525,531000,540000,511000,515000,2244
20090522,535000,549000,531000,535000,789
20090521,534000,545000,530000,545000,898
20090520,525000,534000,525000,534000,912
20090519,521000,532000,518000,525000,941
20090518,516000,525000,514000,521000,956
20090515,521000,533000,517000,524000,785
20090514,535000,538000,515000,533000,1511
20090513,511000,547000,510000,530000,1030
20090512,508000,520000,504000,510000,973
20090511,517000,528000,511000,513000,1024
20090508,514000,521000,505000,521000,1653
20090507,509000,519000,508000,508000,788
20090506,529000,529000,505000,513000,1352
20090504,512000,519000,502000,515000,1276
20090430,498500,525000,498000,512000,1782
20090429,499500,521000,498500,502000,1126
20090428,520000,530000,504000,505000,990
20090427,500000,522000,497000,520000,2320
20090424,484500,503000,484000,503000,2843
20090423,474000,488500,474000,488500,1132
20090422,475000,480500,472500,476500,575
20090421,473000,483500,465000,480000,823
20090420,473000,476500,460000,475000,1460
20090417,474500,478500,472000,477000,1311
20090416,475000,481000,471500,477000,1281
20090415,482000,483500,468500,475000,2039
20090414,493500,495000,480500,488000,1649
