index,open,high,low,close,volume
20110111,57600,57600,56500,57100,64735
20110110,57100,57800,57000,57300,29197
20110107,57600,58200,57100,57300,61167
20110106,58700,58700,57800,57900,55745
20110105,58100,58300,57500,58000,43458
20110104,58100,58500,57600,57700,60411
20110103,58500,58900,57300,57500,67933
20101230,58300,59400,58100,58100,48749
20101229,59100,59400,58400,58600,20999
20101228,57500,59000,57500,58800,37469
20101227,59500,60000,57500,57500,40562
20101224,60700,61300,59500,59500,44076
20101223,61000,61500,59200,61000,62740
20101222,60900,61100,60200,60800,31675
20101221,60900,61200,59500,60900,88515
20101220,59500,60300,58600,59800,108118
20101217,57900,60800,57400,60800,238632
20101216,57700,57700,56500,57200,734263
20101215,57100,58400,56700,57500,53738
20101214,57300,57800,56700,57100,57943
20101213,56300,57000,55900,56900,38230
20101210,57600,57600,56000,56000,73149
20101209,56500,57600,55700,57600,122200
20101208,57100,57700,56400,56800,21896
20101207,55800,57800,55800,57100,31585
20101206,56300,57400,55700,56100,38314
20101203,57100,57100,56200,56800,32003
20101202,58000,58000,56700,56700,28239
20101201,55800,56500,54500,56400,20376
20101130,54200,55000,53600,55000,24249
20101129,54300,55200,53300,53600,20921
20101126,56800,57000,54500,55100,17380
20101125,56600,57300,55500,56900,38165
20101124,54500,56800,54200,56700,33311
20101123,57400,57400,55100,57100,32002
20101122,56300,57400,56000,57400,17182
20101119,55100,56900,55000,56800,65473
20101118,53700,56100,52800,55100,48291
20101117,50000,54000,50000,53000,63208
20101116,52500,53000,50300,51500,179557
20101115,52000,53900,51300,53200,106233
20101112,58200,58300,51800,51800,230564
20101111,57900,58300,56500,58000,43461
20101110,58000,58500,56800,58500,34398
20101109,58500,58700,57500,57900,7581
20101108,56100,58500,56100,58500,22219
20101105,57800,58700,56900,57700,143753
20101104,58200,58500,57400,57400,34434
20101103,58000,59700,57500,57500,85526
20101102,58300,58300,56100,58000,42517
20101101,57500,58200,56900,58000,64148
20101029,57100,57100,56200,56900,63628
20101028,54900,56600,54900,56200,99304
20101027,56000,56800,55400,55400,25900
20101026,55200,57000,55100,56400,51914
20101025,54200,55800,53500,55700,62367
20101022,53100,54100,53100,54000,15580
20101021,53500,53700,52100,53500,18421
20101020,51500,52800,51200,52800,12297
20101019,52400,52600,51800,52400,18896
20101018,53600,53600,52000,52400,23685
20101015,54100,54800,53600,53800,16701
20101014,54000,54700,54000,54600,16819
20101013,53500,54000,53000,53500,19733
20101012,54200,54600,53000,53000,18039
20101011,54500,54800,53000,54200,53977
20101008,54100,55200,54000,54000,42937
20101007,55000,55900,53700,54200,133088
20101006,53000,54200,53000,54200,200277
20101005,51100,52200,50700,52200,50020
20101004,51100,51900,51000,51700,27618
20101001,50300,51100,50200,50900,22598
20100930,52100,52100,50300,50300,24218
20100929,51500,52300,51500,51900,26411
20100928,51600,52000,50900,52000,62814
20100927,50900,51600,49700,51600,102044
20100924,50000,50700,49300,50500,71813
20100920,50800,50800,49800,50800,18475
20100917,49900,50900,49600,50800,45356
20100916,50000,50200,49400,50200,31400
20100915,49500,49850,48650,49850,82686
20100914,49900,49950,49400,49500,56780
20100913,48100,49500,47950,49500,180438
20100910,46400,47850,46400,47800,79807
20100909,46100,46800,46100,46600,29242
20100908,45800,46500,45650,46500,30777
20100907,46500,46700,46150,46250,16196
20100906,46000,47400,46000,46800,61788
20100903,44850,46000,44700,46000,58201
20100902,44950,45150,44450,45100,17859
20100901,43350,44600,43300,44600,19228
20100831,44000,44200,43250,43300,8291
20100830,43250,44800,43100,44400,33402
20100827,43050,43600,42850,42850,16081
20100826,44500,44500,43600,43800,37332
20100825,45000,45450,44500,44700,38173
20100824,45000,45650,44900,45500,26968
20100823,44750,45800,44750,45000,80861
20100820,45000,45100,44650,44650,48761
20100819,45000,45850,44750,45700,22220
20100818,46100,46100,44650,45100,47412
20100817,45000,45550,45000,45250,71386
20100816,45250,45700,44850,45300,12772
20100813,44300,45800,44150,45750,30587
20100812,44300,45400,44200,44700,34742
20100811,45700,45700,44650,45100,50071
20100810,45300,45900,44400,45100,59317
20100809,45100,45700,44850,45700,68938
20100806,45600,45850,44750,45200,51597
20100805,46000,46150,45500,45850,53445
20100804,44550,45800,44000,45800,112764
20100803,44600,44900,43500,44900,190663
20100802,43550,44350,43550,43800,51317
20100730,43300,43750,42700,43550,35875
20100729,43950,44500,43050,43200,177654
20100728,44100,44500,43900,44200,45900
20100727,44400,44750,44200,44300,31397
20100726,44900,45100,44250,44450,45406
20100723,43450,44450,43400,44400,106202
20100722,42700,43150,42350,43050,39304
20100721,43700,43900,42850,43150,28878
20100720,43150,44000,43100,43350,24846
20100719,42550,43850,42550,43350,30965
20100716,44000,44450,43250,43250,44709
20100715,44150,44800,43850,43950,65872
20100714,43300,45700,43150,44600,271116
20100713,43250,43250,42400,42800,35806
20100712,43300,43400,43000,43000,22519
20100709,42300,43550,42100,43400,65768
20100708,41150,42400,41100,42350,57674
20100707,40300,41200,40200,40950,62445
20100706,40500,40650,40150,40150,41972
20100705,40800,41000,40700,40700,12238
20100702,41050,41100,40750,40950,33272
20100701,41000,41450,40900,41100,20230
20100630,41000,41700,40950,41350,13832
20100629,42150,42200,41350,41800,37085
20100628,42100,42150,41650,42150,54152
20100625,42100,42600,41700,42100,66296
20100624,41100,43050,41100,43050,57354
20100623,41750,42100,41450,41450,19319
20100622,42000,42500,42000,42300,30425
20100621,41900,42650,41850,42650,59664
20100618,41650,41950,40800,41950,57904
20100617,41900,42150,41500,41500,31288
20100616,42500,42500,41850,42300,52583
20100615,42100,42250,41600,42200,34105
20100614,41500,42200,41300,42000,43093
20100611,40800,41500,40650,41500,39802
20100610,40200,40550,39850,40550,56941
20100609,40550,40900,40050,40250,34740
20100608,39900,40500,39850,40500,72621
20100607,40250,41000,40000,40000,49411
20100604,42250,42300,41650,41650,14133
20100603,41800,42500,41800,42200,51883
20100601,41900,42100,41650,41800,17019
20100531,41950,42400,41500,42250,37479
20100528,42750,42750,41800,41900,23160
20100527,41200,42000,41050,42000,46356
20100526,41800,41900,40950,41800,43458
20100525,41000,41800,39350,41800,116074
20100524,40800,41800,40750,41800,24528
20100520,40650,41500,40150,41500,16108
20100519,41000,41300,40650,41300,33479
20100518,41300,41800,40900,41800,21200
20100517,42850,43000,40750,41000,84140
20100514,43150,43700,42400,43350,25099
20100513,42700,43300,42300,43300,51115
20100512,43300,43300,41850,42100,41125
20100511,43900,43900,42600,43000,63305
20100510,41850,42500,41850,42450,31202
20100507,40550,41850,40150,41850,69724
20100506,41800,42700,41500,41950,45243
20100504,42350,43000,42000,43000,31678
20100503,42500,42950,42300,42300,31237
20100430,43000,43500,42750,43100,39097
20100429,43000,43100,42600,43000,39833
20100428,42900,43100,42700,43000,66136
20100427,43650,44050,43450,43950,50680
20100426,43400,44150,43350,44050,114124
20100423,43550,43550,42900,43400,41105
20100422,43750,44100,43050,43400,77514
20100421,43950,44250,43800,44250,102078
20100420,43900,44250,43600,43800,57391
20100419,44200,44800,43800,43800,70913
20100416,45950,45950,44350,45350,94531
20100415,44750,46200,44700,45700,205023
20100414,44200,44550,43750,44350,68545
20100413,44600,44650,44000,44150,43180
20100412,44500,44950,44300,44600,64614
20100409,45500,45550,44300,44500,294090
20100408,45500,46000,45250,45250,475327
20100407,46600,46800,46100,46250,128039
20100406,46000,46850,46000,46600,74591
20100405,46750,46750,44750,46200,177159
20100402,47000,47000,45500,46800,105642
20100401,45900,46500,44950,46500,173702
20100331,46500,46500,45150,46000,61495
20100330,45750,46050,45100,45850,50589
20100329,45950,46250,45650,45950,34584
20100326,46300,46800,46000,46350,48338
20100325,46900,46900,46000,46850,33533
20100324,46300,46850,46000,46850,52008
20100323,46200,46200,45350,45900,65372
20100322,46800,46800,45250,45950,119063
20100319,47700,48100,47000,47100,39679
20100318,47650,48000,47050,48000,63619
20100317,46400,47700,45850,47700,99295
20100316,47750,47750,46150,46150,126395
20100315,47600,47900,46550,47850,53331
20100312,47850,48000,47350,48000,60791
20100311,46950,47950,46500,47900,161636
20100310,47100,47400,46700,46950,47220
20100309,47050,47400,46550,47400,116711
20100308,46500,47450,46300,47450,98152
20100305,45950,46500,45450,46500,50425
20100304,45650,46050,45200,46000,54374
20100303,44500,46450,44350,46300,145519
20100302,43050,45600,43050,45000,915090
20100226,42000,42350,41300,42350,51506
20100225,42950,43100,41950,41950,40995
20100224,42100,42950,42100,42950,71381
20100223,42300,42900,42100,42900,55241
20100222,42000,42800,41950,42800,69082
20100219,42500,42900,41500,42000,115033
20100218,42800,43200,42600,43050,36333
20100217,42600,43200,42250,43200,68674
20100216,42000,42650,41700,42600,32361
20100212,41900,42100,41400,42100,19524
20100211,40600,42000,40600,41900,33107
20100210,41000,41100,40650,40900,14688
20100209,40000,41000,39900,40950,19569
20100208,40850,40850,39550,40450,34825
20100205,40250,40800,40000,40450,118614
20100204,41700,41850,41200,41700,50427
20100203,41250,41800,40700,41800,66680
20100202,40500,41100,40200,40800,116546
20100201,39400,40200,38600,40200,89341
20100129,39650,39850,38500,38900,112489
20100128,40250,40850,40100,40350,95478
20100127,41000,41300,40300,40300,97206
20100126,42700,42900,40400,41350,129582
20100125,43100,43100,42500,42600,56809
20100122,44000,44300,43050,43550,108653
20100121,45100,45100,44600,45000,67030
20100120,46200,46600,45150,45750,85684
20100119,46100,46450,45200,46200,130590
20100118,46800,46800,45600,46700,85951
20100115,45800,47050,45300,47050,111006
20100114,44800,46600,44800,46500,96476
20100113,45600,45600,44500,45250,90313
20100112,46050,46300,45100,45900,118620
20100111,44450,46450,44400,46100,377762
20100108,43600,44100,43050,44100,101732
20100107,43250,44500,42550,43400,145505
20100106,42950,43200,42600,43150,190524
20100105,43500,43550,42450,42950,157197
20100104,41800,43500,41800,43500,93436
20091230,43650,43850,42000,42000,116477
20091229,43400,43900,43400,43600,24080
20091228,44300,44300,43300,44100,42047
20091224,44950,44950,44100,44300,69708
20091223,45300,45300,43600,44800,36462
20091222,45300,45400,44700,45300,73187
20091221,44550,44900,44100,44750,108593
20091218,44200,44400,43700,44200,72124
20091217,44750,44750,44100,44750,92786
20091216,44400,44800,44250,44800,100583
20091215,44750,44900,44200,44650,55394
20091214,45200,45200,44400,44700,45989
20091211,43700,45150,43600,45150,137704
20091210,44250,44300,43700,44000,68013
20091209,44050,44750,43750,44750,54545
20091208,45000,45000,43500,44900,62389
20091207,45000,45200,44250,44900,43796
20091204,42800,45200,42650,45200,117729
20091203,41520,43151,41520,43151,324028
20091202,41568,42431,41520,42192,388232
20091201,40274,41616,40274,41520,97126
20091130,39986,41089,39986,40897,79734
20091127,39698,40274,39507,39890,182242
20091126,40561,41137,39842,40274,290584
20091125,40945,41472,40561,40561,51782
20091124,42048,42192,41424,41424,51942
20091123,42240,42240,41568,41952,45353
20091120,41904,42240,41472,42048,57187
20091119,41760,42767,41760,42048,83424
20091118,39698,42431,39698,42383,209988
20091117,43486,43678,39794,39794,189953
20091116,43726,43726,42911,43486,73497
20091113,44589,44589,43534,43726,27641
20091112,44061,44829,43678,44541,83355
20091111,43630,43870,43151,43870,21810
20091110,43438,44061,43151,43966,59835
20091109,44829,44924,43151,43151,73499
20091106,45260,45452,44685,44829,58687
20091105,44397,44924,44061,44924,57344
20091104,43438,45020,43438,45020,73891
20091103,43678,44301,43007,43726,136329
20091102,42335,43438,42335,43055,96197
20091030,41424,43486,41424,43342,105293
20091029,41329,41712,40705,41185,135955
20091028,42767,43438,41856,42383,135332
20091027,42719,43007,42527,42623,82711
20091026,43870,44109,43246,43246,79730
20091023,45548,45740,43918,44349,158315
20091022,45548,46123,44637,45404,55199
20091021,44397,46219,44253,46219,144015
20091020,44253,44972,44157,44541,52867
20091019,45164,45164,43246,44157,51753
20091016,45452,45740,44781,45164,42750
20091015,45644,45692,45356,45596,56189
20091014,44493,45260,44157,45260,60204
20091013,43630,44924,43630,44493,37120
20091012,44685,45164,44109,45068,77895
20091009,43726,44685,43486,44637,122680
20091008,42383,43246,41904,43246,71974
20091007,42240,42575,41808,42192,92425
20091006,41520,42000,41185,41472,112834
20091005,41329,41856,40993,41233,95246
20091001,42767,43055,41520,42479,100191
20090930,44109,44589,42575,43007,237129
20090929,43486,44589,43342,44589,100673
20090928,43870,44014,43246,43294,228510
20090925,46171,46171,43630,44589,294305
20090924,47466,47561,45068,46123,335430
20090923,49287,49287,47753,47753,126240
20090922,48712,49383,48233,49383,134546
20090921,49000,49767,48424,48424,96660
20090918,49575,49959,47945,49383,216421
20090917,50726,51301,49479,49575,348214
20090916,48712,49671,48424,49671,252649
20090915,47609,48424,47609,48424,87751
20090914,48329,48424,47513,47561,50985
20090911,48424,48520,47753,48329,58083
20090910,46698,48520,46603,48424,227682
20090909,47513,47513,46075,46603,100125
20090908,47945,48137,47274,47274,90744
20090907,48424,48712,47705,48137,60269
20090904,48329,48520,47561,48233,77498
20090903,47657,48616,47513,48137,229682
20090902,47801,47945,47418,47945,220473
20090901,48904,49096,47945,48904,223328
20090831,49767,50055,48520,48904,182464
20090828,51493,51493,50055,50150,75765
20090827,51205,51301,50630,50918,92621
20090826,51109,51493,50630,51397,193537
20090825,52260,52452,50726,50726,275313
20090824,50342,52260,49192,52260,534679
20090821,51876,51876,48616,49767,375140
20090820,50342,51397,49575,51397,182061
20090819,50342,50822,49575,49863,199036
20090818,51397,51781,49479,50150,194690
20090817,53794,53794,51301,51876,212900
20090814,53219,54178,52835,54082,252128
20090813,53219,53315,52548,52835,147298
20090812,53219,53219,51781,52931,205661
20090811,53890,53890,52740,53794,140816
20090810,53794,54370,53123,53890,172906
20090807,52740,53698,52260,53698,171178
20090806,52356,53603,51493,52260,317338
20090805,52835,52931,50918,51301,255024
20090804,55329,55329,52068,52068,514131
20090803,55712,56096,54657,54657,336857
20090731,55137,55520,53794,55520,379176
20090730,54466,54561,52452,54466,197663
20090729,56479,56575,53698,54657,312698
20090728,56671,57246,55137,56383,159691
20090727,54753,56383,54753,56192,177304
20090724,56287,56959,53986,54945,169207
20090723,55424,56000,54274,55329,125080
20090722,55329,56287,55137,55616,314506
20090721,55520,55808,54178,54753,293097
20090720,53794,55137,53027,55137,382727
20090717,53890,53890,51972,53315,273097
20090716,54082,54370,52835,53411,318358
20090715,49192,52644,49192,52644,607750
20090714,49383,49383,47753,48712,164263
20090713,49383,49575,47657,47897,152926
20090710,48904,49767,48137,49767,248660
20090709,46986,48137,46794,48137,167447
20090708,47082,47130,45835,46986,145014
20090707,46507,48329,46411,47466,221634
20090706,46842,46842,46075,46123,104795
20090703,45644,46507,45068,46363,212377
20090702,47609,47609,46890,46986,58242
20090701,46507,47945,46507,47466,172938
20090630,48712,48808,46315,47849,173572
20090629,47274,47945,46842,47945,82139
20090626,48520,49096,47274,47274,64310
20090625,46746,48329,46746,48041,146992
20090624,47178,47418,45356,47418,164383
20090623,48424,48712,46986,47178,255059
20090622,49096,49959,48904,49959,106153
20090619,49575,49767,48424,49767,73651
20090618,49383,50055,48616,49096,83043
20090617,50822,51013,49096,49383,198600
20090616,51685,51972,50534,51781,185923
20090615,53794,54082,51685,52740,109081
20090612,54274,55808,53698,53794,323196
20090611,51781,53890,51205,53698,259700
20090610,51013,51781,50534,51781,124584
20090609,51205,51493,49863,50342,137048
20090608,50630,51589,50534,51109,106077
20090605,50822,50918,49959,50822,79412
20090604,50918,51589,49383,50342,122314
20090603,52260,52260,50534,50918,253082
20090602,53219,53411,51205,51397,262410
20090601,49767,52644,49383,52644,352804
20090529,49287,50630,48904,49767,180322
20090528,48041,49575,47945,48904,165903
20090527,52260,52644,49192,49192,156069
20090526,53315,54082,50055,51685,221443
20090525,54945,56287,48041,53603,387915
20090522,54082,56000,53507,55712,508555
20090521,53986,56192,52740,54082,472868
20090520,54082,54274,52931,54274,154305
20090519,52356,54561,51876,54561,299591
20090518,50534,51205,49767,51013,131290
20090515,51397,51685,50534,51493,191680
20090514,52068,52260,50630,50726,324064
20090513,53986,54082,51781,53507,264417
20090512,54082,56671,52740,53507,421195
20090511,56000,56000,54274,55137,221376
20090508,54657,55904,54274,55137,379371
20090507,54370,55424,53123,54657,553343
20090506,54657,54849,52164,52740,458065
20090504,54466,55137,53890,54082,363703
20090430,52931,53986,52356,52931,477547
20090429,51301,53027,49863,52260,248679
20090428,53698,54274,50055,50822,272357
20090427,55616,55808,52260,54657,207171
20090424,56479,56479,53315,55616,138833
20090423,56575,57150,55233,56192,231180
20090422,55808,57822,55520,56096,388994
20090421,53890,54945,53315,54945,145786
20090420,54274,55616,53315,55424,174090
20090417,57726,58109,53794,54753,400171
20090416,58972,61561,55904,56863,529022
20090415,52931,58397,52740,57534,713523
20090414,52260,56863,51397,54178,829545
20090413,51301,53507,50150,51301,384458
20090410,52452,53890,49959,51301,419144
20090409,49192,51301,48520,50438,404657
20090408,49671,49959,47178,48041,268468
20090407,50534,51493,49671,50822,229685
20090406,52356,52548,50342,50726,339494
20090403,50342,54849,49863,50918,584320
20090402,49192,51013,48808,49575,355791
20090401,44157,50055,43582,47945,590256
20090331,43678,44541,43246,43534,186179
20090330,43822,44493,41472,43246,145805
20090327,46027,46027,43726,44109,200369
20090326,44733,45548,43534,45356,207134
20090325,42863,45164,42287,44877,274243
20090324,40849,43918,40466,42863,713957
20090323,37061,38596,37014,38356,364624
20090320,37205,37781,36438,36774,234178
20090319,38452,39171,37014,37589,349774
20090318,39123,39219,37349,38164,254927
20090317,36007,40274,36007,38548,634005
20090316,35527,36294,35527,35623,72793
20090313,36534,36822,35335,35479,154047
20090312,37541,37637,35192,35863,210505
20090311,38883,39555,37589,37589,407154
20090310,34616,39027,34616,38020,97103
20090309,34281,35911,34281,35288,151975
20090306,32986,34137,32890,33945,66319
20090305,35383,35479,33849,33945,113312
20090304,34377,35096,33370,35000,206035
20090303,33274,34760,32842,34472,30341
20090302,37349,37349,34856,34856,37557
20090227,36342,37685,36342,37349,29347
20090226,37349,38452,35671,36390,43624
20090225,38020,38020,37014,37349,56390
20090224,35575,37205,35527,36103,66200
20090223,35479,37972,35479,37781,76804
20090220,37397,37397,35479,36198,62596
20090219,38164,38835,36966,37397,52655
20090218,35575,38164,35000,38164,202031
20090217,38596,38644,33178,36486,108320
20090216,39651,39746,38931,38979,68974
20090213,39027,39890,39027,39794,75845
20090212,38788,39459,38452,39267,102730
20090211,37829,38788,37541,38356,248939
20090210,38740,38931,38212,38883,78573
20090209,39698,40130,38356,38356,108228
20090206,40274,40753,38452,38835,151825
20090205,40561,41137,39794,39794,113742
20090204,41712,41856,40274,40561,157862
20090203,40753,41281,40130,41233,61054
20090202,42671,43151,40322,40609,150477
20090130,42192,43438,41952,43151,90192
20090129,42000,42911,41185,42863,117917
20090128,41233,42863,40561,41712,155444
20090123,38452,40561,38116,40130,93257
20090122,39986,40849,38644,39315,51230
20090121,37014,39219,37014,39219,84073
20090120,40466,40514,38740,39555,58183
20090119,38740,40753,38356,40657,124999
20090116,37349,38788,36822,38740,76170
20090115,37301,37877,36582,36582,100245
20090114,37637,40226,37637,38356,170736
20090113,37205,38835,36774,38068,176459
20090112,39507,39507,37877,37877,126952
20090109,40370,41616,38835,39986,173196
20090108,39315,40370,38979,40370,102650
20090107,38164,41952,37685,40274,348076
20090106,37781,38740,37397,37829,153330
20090105,37972,38644,37061,37493,285081
20090102,37109,38020,36342,37493,196452
20081230,36678,37205,36246,36918,121759
20081229,36822,37061,35911,36966,115615
20081226,36918,37205,35863,36918,134702
20081224,35192,37109,35000,37109,323418
20081223,36726,36822,35192,36822,154692
20081222,35000,36630,35000,36342,219816
20081219,35288,35575,34137,35000,110055
20081218,36438,37493,34568,35335,254286
20081217,38164,38356,35288,36246,199217
20081216,37253,38068,36438,36918,115510
20081215,37541,38644,37157,37733,186451
20081212,38068,38692,35479,36438,132174
20081211,38068,39698,36678,38835,286502
20081210,37972,39555,37157,38356,284552
20081209,37109,38404,35096,38260,324302
20081208,32603,36630,32123,36630,461770
20081205,30397,31931,29966,31931,287436
20081204,34568,35192,30301,30877,379926
20081203,33657,34329,32986,33993,317332
20081202,31644,32603,31308,32123,353533
20081201,34712,37924,33657,33657,594033
20081128,36294,36726,34281,35096,243534
20081127,37877,38356,35767,36198,452325
20081126,33993,37781,33370,37205,630292
20081125,38356,38356,32890,33993,369385
20081124,37637,38164,35815,36438,189880
20081121,34425,39219,33130,38356,277408
20081120,33418,35671,33322,34233,110063
20081119,34041,35192,32171,35192,176142
20081118,34281,35431,33178,33945,121947
20081117,36103,36103,33609,35000,313568
20081114,38596,39698,35623,36246,316406
20081113,33657,36870,33657,36438,645104
20081112,33562,38068,32890,35479,686290
20081111,34520,36726,33226,34520,523553
20081110,30972,35240,30109,34520,451307
20081107,25890,30877,25219,30877,381380
20081106,29678,29726,26945,27233,157745
20081105,30205,33226,30014,30972,534669
20081104,27233,29342,26178,28911,329987
20081103,28096,28671,27185,27329,372831
20081031,28000,29534,26657,27808,703520
20081030,27808,30157,24548,28479,1414259
20081029,25890,27089,20712,26849,239340
20081028,20137,24548,20137,24260,163116
20081027,18986,22055,18986,22055,117430
20081024,23205,23205,19178,20137,76695
20081023,22918,23014,21431,22534,105552
20081022,25123,25171,22246,24164,153702
20081021,25171,25699,24452,25123,111132
20081020,25363,26178,23637,24931,84674
20081017,26082,26514,21575,24836,206877
20081016,24020,26226,23685,24836,200885
20081015,26562,27425,25603,26082,182290
20081014,25794,27281,25507,27281,285237
20081013,22659,23734,22256,23734,134632
20081010,21092,21853,19972,21674,125795
20081009,21943,22659,21360,22390,114495
20081008,21629,22480,21092,21495,190522
20081007,22749,23555,21495,23196,286224
20081006,24629,24808,23286,23375,67621
20081002,25525,26152,24853,25122,152095
20081001,25794,25973,24898,25077,156415
20080930,23958,25301,23107,25167,208485
20080929,26152,26510,24764,25435,149125
20080926,23510,26465,23465,25032,593276
20080925,24361,25435,24047,24674,224656
20080924,23017,24764,22838,24674,372931
20080923,21226,23331,21226,23331,302473
20080922,23196,23465,21674,21674,236271
20080919,23420,23734,22525,22569,247542
20080918,21181,21943,20599,21719,364532
20080917,22301,23510,22032,22435,418509
20080916,21271,22032,21271,21271,285957
20080912,25615,25749,24719,24988,269909
20080911,25525,25749,24898,24943,238483
20080910,23644,25928,23644,25615,507315
20080909,25794,26465,24629,24988,508036
20080908,23734,25570,23465,25570,379160
20080905,21584,22793,21360,22256,184857
20080904,23017,24316,22435,22928,226957
20080903,20151,23779,19972,23555,431200
20080902,22346,22928,20062,20689,354833
20080901,23823,24092,21405,22346,613136
20080829,27585,27943,24002,24629,712692
20080828,27764,30137,26779,26779,318211
20080827,27182,27854,26689,27585,60269
20080826,27137,27674,26644,27316,60758
20080825,29376,29690,28301,28301,43351
20080822,28928,29242,27316,29242,69531
20080821,29645,29779,29018,29779,41175
20080820,30093,30451,29510,29913,41988
20080819,30630,30899,29913,30540,32362
20080818,32779,32779,31346,31346,35207
20080814,31660,32511,31660,32511,26149
20080813,32108,32511,31839,32242,30094
20080812,32108,32735,31929,32466,53121
20080811,32690,33093,31794,32242,73689
20080808,30093,31973,29600,31570,75014
20080807,31167,31346,30137,30496,51873
20080806,31167,31705,30496,31526,145807
20080805,30361,31123,29510,29555,68266
20080804,32332,32421,30361,30809,77227
20080801,32824,33093,32332,32332,26154
20080731,33138,33809,32421,33585,97784
20080730,32600,33630,32063,33048,119345
20080729,30361,31257,30272,31257,86295
20080728,32511,32869,31346,31346,72248
20080725,31436,32063,31436,31884,96713
20080724,33585,33675,32332,33003,150374
20080723,34257,34302,33138,33138,179794
20080722,32914,33899,32242,32914,169064
20080721,30899,34347,30899,33496,219444
20080718,32242,33227,29869,30451,158978
20080717,29734,31526,29063,30899,216084
20080716,28033,29107,26197,27585,175082
20080715,30496,31167,27585,27585,95258
20080714,31615,31749,30361,31167,126871
20080711,27361,31929,26958,31346,266891
20080710,25346,28033,25256,27764,91503
20080709,25883,26913,25525,26421,121318
20080708,26465,27227,24585,24988,96263
20080707,26958,27674,26913,26913,86333
20080704,28391,29466,27316,27854,62813
20080703,28301,29466,27316,29018,83451
20080702,32556,32556,29421,29734,84814
20080701,33317,33944,32063,32152,52093
20080630,33317,33720,32779,33585,35311
20080627,33138,33944,32869,33585,28807
20080626,34615,35063,33630,34481,119154
20080625,31705,34929,31705,34392,124827
20080624,32287,32376,31526,32063,42933
20080623,32332,32466,31794,32421,37347
20080620,34123,34481,33093,33093,40367
20080619,34123,34302,33630,33988,24378
20080618,33451,34615,33451,34615,42090
20080617,34929,35108,33138,33944,73362
20080616,34123,35287,33854,34929,132609
20080613,33541,33854,32779,33585,124486
20080612,32421,33093,32421,32869,66374
20080611,34481,34929,33362,33496,91120
20080610,35780,35825,33138,34750,296332
20080609,34571,35332,34571,35287,160433
20080605,37257,37705,36451,36586,72542
20080604,36810,37437,36765,37213,51180
20080603,38377,38377,36944,37213,79642
20080602,38556,38825,38422,38422,39176
20080530,39183,39720,38556,38556,46475
20080529,38959,39676,38914,38914,41236
20080528,40034,40347,38959,38959,39753
20080527,39049,40392,39049,40213,62064
20080526,39497,40168,38914,39049,50974
20080523,39138,40840,38601,40168,98619
20080522,38959,39228,37884,39138,95159
20080521,39631,40303,39631,39676,50987
20080520,40840,41512,40303,40482,55002
20080519,42094,42228,40526,40706,101275
20080516,42094,42497,41780,41870,58545
20080515,41019,42049,41019,41915,78861
20080514,41333,41422,40840,41019,59653
20080513,42049,42542,41825,41870,69937
20080509,43079,43392,41646,42049,49851
20080508,43437,43437,42721,42766,105257
20080507,43975,44288,43213,43795,112994
20080506,44333,44333,42900,43930,61217
20080502,44557,44602,43527,44333,121497
20080430,41422,44691,41422,42945,201571
20080429,40616,42542,39586,40885,246429
20080428,43975,44960,40571,41556,355490
20080425,44557,44602,43885,43885,101548
20080424,45049,45855,44064,44109,253793
20080423,43930,44512,43885,44512,118810
20080422,45139,45139,43930,44019,105107
20080421,43975,44960,43930,44781,129193
20080418,44019,44691,43258,43661,147001
20080417,46034,46124,43482,43706,409579
20080416,45945,46482,44960,45318,178131
20080415,45139,46214,45139,45766,101405
20080414,45228,45855,44646,45139,318112
20080411,49348,49706,46303,46661,347811
20080410,50513,50781,49080,49080,211530
20080408,52841,53289,50513,51408,117129
20080407,52841,54005,52125,53558,108389
20080404,53468,54095,52214,52662,75398
20080403,53110,54543,52035,53558,116873
20080402,53020,53289,52125,52931,159465
20080401,50692,52214,50244,50960,75886
20080331,51498,51856,50244,50244,40568
20080328,49796,52214,49706,51946,83798
20080327,50602,51050,50244,50602,45058
20080326,49886,52214,49886,51139,50476
20080325,52214,52662,51139,51856,75896
20080324,50602,51856,50154,51050,90111
20080321,50065,51677,49259,50154,131916
20080320,45676,48094,45676,47915,51373
20080319,47736,48184,46572,47020,70970
20080318,44870,46034,44870,45497,50792
20080317,46393,46393,44646,44870,87035
20080314,48811,49975,46124,46482,126928
20080313,48721,49169,47467,47736,64771
20080312,50871,52662,48453,48453,207658
20080311,43885,47467,43885,47467,72801
20080310,46124,47467,44333,45139,137345
20080307,47378,48005,47020,47736,75549
20080306,48990,50065,48453,49080,161345
20080305,50065,50513,48453,48542,75509
20080304,51946,52393,49438,49527,56943
20080303,51946,52125,51139,51498,49529
20080229,52483,53737,52483,53737,35006
20080228,51946,54632,51677,53737,78574
20080227,52752,52841,51229,51677,43713
20080226,52841,53289,50960,52304,84783
20080225,54095,54543,52125,52125,49817
20080222,54005,54632,52393,52931,100607
20080221,53916,55886,53289,55438,231976
20080220,52304,54453,51677,52393,285482
20080219,49886,52393,49886,52393,194097
20080218,50154,50513,48721,48900,97507
20080215,47915,49796,47199,49706,126736
20080214,49080,50154,48184,48811,131974
20080213,49975,50602,47467,47467,64977
20080212,49259,49796,48184,48990,61426
20080211,47915,49169,47288,48453,99620
20080205,48542,50781,48005,50513,107056
20080204,46661,51319,46572,49259,177901
